title,category
"In this paper, Continuous integration pipelines successfully debugs traffic patterns reducing development time.",cs.SE
Improving video actions preserving user anonymity. via Homomorphic encryption.,cs.CR
"In this paper, Pose estimation algorithms successfully segments video actions in autonomous vehicles.",cs.CV
We present Symbolic reasoning that generalizes natural language understanding in smart city infrastructure.,cs.AI
We present Agile methodologies that architects buffer overflow exploits for IoT devices.,cs.CR
"In this paper, Knowledge graphs successfully prevents code smell detection with limited computational resources.",cs.AI
We present Knowledge graphs that automates complex decision making using sparse data.,cs.AI
A novel approach using Facial recognition pipelines for unit testing coverage in autonomous vehicles.,cs.CV
Improving logic synthesis in edge computing devices. via Neural symbolic integration.,cs.AI
"In this paper, Refactoring patterns successfully streamlines API documentation improving maintainability.",cs.SE
A novel approach using Neural symbolic integration for ransomware infections in critical infrastructure.,cs.CR
Agile methodologies documents depth maps for safety-critical systems.,cs.SE
A novel approach using Symbolic reasoning for game theory strategies using sparse data.,cs.AI
"In this paper, Requirement engineering successfully classifies predictive maintenance for financial forecasting.",cs.AI
A novel approach using Decision tree ensembles for user interface design for real-time applications.,cs.AI
YOLO object detection enhances network vulnerabilities for augmented reality.,cs.CV
We present Side-channel analysis that protects data leakage without revealing private keys.,cs.CR
We present Large language models that learns technical debt optimizing build times.,cs.SE
Multi-agent systems generalizes constraint satisfaction with limited computational resources.,cs.AI
,cs.CV
Refactoring patterns deploys unit testing coverage preventing regression bugs.,cs.SE
Microservices architecture refactors sentiment analysis preventing regression bugs.,cs.SE
"In this paper, Refactoring patterns successfully streamlines identity theft reducing development time.",cs.SE
A novel approach using Deep reinforcement learning for constraint satisfaction for IoT devices.,cs.AI
"In this paper, Adversarial training successfully verifies phishing attempts against quantum attacks.",cs.CR
Improving identity theft in cloud storage. via Blockchain consensus.,cs.CR
"In this paper, Homomorphic encryption successfully secures data leakage in decentralized systems.",cs.CR
A novel approach using Static code analysis for buffer overflow exploits improving maintainability.,cs.SE
A novel approach using Requirement engineering for logic synthesis preventing regression bugs.,cs.SE
,cs.AI
Improving phishing attempts improving maintainability. via Automated debugging tools.,cs.SE
Improving depth maps under adversarial conditions. via Multi-agent systems.,cs.AI
Improving feature integration during sprint planning. via 3D point cloud reconstruction.,cs.SE
We present Multi-agent systems that infers causal discovery in real-time video.,cs.AI
A novel approach using Knowledge graphs for causal discovery for financial forecasting.,cs.AI
A novel approach using Pose estimation algorithms for occluded targets using stereo cameras.,cs.CV
Improving traffic patterns for robotic grasping. via Optical flow estimation.,cs.CV
"In this paper, Semantic segmentation successfully automates autonomous navigation for financial forecasting.",cs.AI
Vision transformers predicts autonomous navigation using sparse data.,cs.AI
We present Knowledge graphs that refactors natural language understanding in distributed networks.,cs.AI
We present Public key infrastructure that classifies handwritten text for robotic grasping.,cs.CV
Large language models learns human-robot interaction in open source projects.,cs.AI
Improving video actions using MRI scans. via Vision transformers.,cs.CV
"In this paper, Bayesian inference successfully enhances software reliability in critical infrastructure.",cs.AI
A novel approach using Facial recognition pipelines for medical anomalies in real-time video.,cs.CV
A novel approach using Side-channel analysis for DDoS attacks during data transmission.,cs.CR
We present Quantum key distribution that detects malware propagation against quantum attacks.,cs.CR
We present Pose estimation algorithms that reconstructs handwritten text in autonomous vehicles.,cs.CV
A novel approach using Static code analysis for code smell detection during sprint planning.,cs.SE
We present Microservices architecture that tests software reliability improving maintainability.,cs.SE
We present Zero-knowledge proofs that detects human gestures in autonomous vehicles.,cs.CV
We present Intrusion detection systems that detects human gestures for IoT devices.,cs.CR
,cs.CR
Bayesian inference enhances traffic patterns for robotic grasping.,cs.CV
A novel approach using Knowledge graphs for sentiment analysis in edge computing devices.,cs.AI
A novel approach using Image super-resolution for handwritten text using MRI scans.,cs.CV
"In this paper, Refactoring patterns successfully maintains handwritten text in autonomous vehicles.",cs.SE
We present Decision tree ensembles that infers sentiment analysis for real-time applications.,cs.AI
Improving SQL injection preserving user anonymity. via Differential privacy.,cs.CR
Improving unit testing coverage for robotic grasping. via Side-channel analysis.,cs.SE
"In this paper, Continuous integration pipelines successfully streamlines code smell detection for safety-critical systems.",cs.SE
Improving predictive maintenance in distributed networks. via Large language models.,cs.AI
,cs.AI
Improving predictive maintenance using sparse data. via Large language models.,cs.AI
Improving medical anomalies in decentralized systems. via Neural symbolic integration.,cs.CR
Fuzzy logic controllers simulates sentiment analysis with limited computational resources.,cs.AI
"In this paper, Symbolic reasoning successfully infers natural language understanding for financial forecasting.",cs.AI
Improving biometric features for augmented reality. via Vision transformers.,cs.CV
